date,year,temperature,min_temperature,max_temperature,season_year,season,day_in_season
1927-01-20,1927,0.8,-0.1,2.5,1927,1,51
1927-01-21,1927,0.4,-0.5,1.1,1927,1,52
1927-01-22,1927,0.3,-1.6,2.2,1927,1,53
1927-01-23,1927,3.5,-0.7,5.1,1927,1,54
1927-01-24,1927,3.0,2.3,6.0,1927,1,55
1927-01-25,1927,1.6,0.3,3.6,1927,1,56
1927-01-26,1927,-0.4,-2.0,2.4,1927,1,57
1927-01-27,1927,0.6,-1.8,2.5,1927,1,58
1927-01-28,1927,0.5,-1.4,4.5,1927,1,59
1927-01-29,1927,1.0,-2.4,4.6,1927,1,60
1927-01-30,1927,2.9,1.1,6.7,1927,1,61
1927-01-31,1927,3.9,-0.9,9.0,1927,1,62
1927-02-01,1927,4.5,2.1,6.6,1927,1,63
1927-02-02,1927,4.9,1.8,11.1,1927,1,64
1927-02-03,1927,2.1,0.6,5.4,1927,1,65
1927-02-04,1927,1.7,-2.3,5.1,1927,1,66
1927-02-05,1927,0.9,-2.0,5.9,1927,1,67
1927-02-06,1927,1.4,-0.7,3.4,1927,1,68
1927-02-07,1927,0.2,-1.6,2.1,1927,1,69
1927-02-08,1927,-0.7,-2.3,0.3,1927,1,70
1927-02-09,1927,-1.2,-2.0,1.0,1927,1,71
1927-02-10,1927,-1.2,-5.0,3.1,1927,1,72
1927-02-11,1927,-1.1,-5.1,5.2,1927,1,73
1927-02-12,1927,0.5,-4.0,4.8,1927,1,74
1927-02-13,1927,-0.2,-5.3,7.0,1927,1,75
1927-02-14,1927,1.4,-4.0,8.0,1927,1,76
1927-02-15,1927,2.2,0.5,4.3,1927,1,77
1927-02-16,1927,3.1,0.7,4.9,1927,1,78
1927-02-17,1927,4.2,1.6,7.0,1927,1,79
1927-02-18,1927,2.7,0.8,4.8,1927,1,80
1927-02-19,1927,-0.6,-1.2,2.1,1927,1,81
1927-02-20,1927,-2.7,-6.8,-0.1,1927,1,82
1927-02-21,1927,1.5,-2.6,5.5,1927,1,83
1927-02-22,1927,3.7,0.5,6.0,1927,1,84
1927-02-23,1927,4.3,2.5,9.0,1927,1,85
1927-02-24,1927,3.7,1.1,9.7,1927,1,86
1927-02-25,1927,6.5,1.5,11.3,1927,1,87
1927-02-26,1927,7.9,5.9,12.5,1927,1,88
1927-02-27,1927,10.5,5.8,13.7,1927,1,89
1927-02-28,1927,9.5,4.5,16.0,1927,1,90
1927-03-01,1927,7.7,4.3,13.2,1927,2,1
1927-03-02,1927,7.0,5.2,11.1,1927,2,2
1927-03-03,1927,7.6,3.3,10.8,1927,2,3
1927-03-04,1927,8.8,5.2,13.6,1927,2,4
1927-03-05,1927,7.8,3.5,11.9,1927,2,5
1927-03-06,1927,6.6,4.4,10.8,1927,2,6
1927-03-07,1927,6.7,3.3,12.0,1927,2,7
1927-03-08,1927,7.9,4.9,9.7,1927,2,8
1927-03-09,1927,7.2,4.9,9.9,1927,2,9
1927-03-10,1927,4.8,3.4,7.6,1927,2,10
1927-03-11,1927,4.1,2.2,8.4,1927,2,11
1927-03-12,1927,4.2,0.5,7.2,1927,2,12
1927-03-13,1927,3.7,1.0,6.6,1927,2,13
1927-03-14,1927,4.4,3.0,7.7,1927,2,14
1927-03-15,1927,3.2,2.5,4.6,1927,2,15
1927-03-16,1927,4.1,0.0,7.5,1927,2,16
1927-03-17,1927,6.4,-0.5,13.8,1927,2,17
1927-03-18,1927,8.7,1.3,14.6,1927,2,18
1927-03-19,1927,8.6,3.4,14.9,1927,2,19
1927-03-20,1927,9.5,2.8,16.8,1927,2,20
1927-03-21,1927,10.1,3.0,18.4,1927,2,21
1927-03-22,1927,9.8,3.0,16.8,1927,2,22
1927-03-23,1927,12.2,4.8,17.2,1927,2,23
1927-03-24,1927,7.3,5.5,13.8,1927,2,24
1927-03-25,1927,9.2,2.2,13.2,1927,2,25
1927-03-26,1927,10.0,5.7,12.9,1927,2,26
1927-03-27,1927,7.0,6.1,10.7,1927,2,27
1927-03-28,1927,7.5,5.5,11.4,1927,2,28
1927-03-29,1927,7.1,4.8,11.0,1927,2,29
1927-03-30,1927,7.6,4.8,13.3,1927,2,30
1927-03-31,1927,6.0,4.3,8.8,1927,2,31
1927-04-01,1927,5.8,4.0,8.7,1927,2,32
1927-04-02,1927,6.1,4.5,8.2,1927,2,33
1927-04-03,1927,8.7,4.2,11.5,1927,2,34
1927-04-04,1927,10.9,6.2,15.4,1927,2,35
1927-04-05,1927,12.0,8.5,13.4,1927,2,36
1927-04-06,1927,14.1,12.3,17.6,1927,2,37
1927-04-07,1927,13.4,8.5,18.0,1927,2,38
1927-04-08,1927,9.1,6.7,14.5,1927,2,39
1927-04-09,1927,10.1,5.5,14.9,1927,2,40
1927-04-10,1927,6.1,5.1,10.0,1927,2,41
1927-04-11,1927,8.3,1.2,14.3,1927,2,42
1927-04-12,1927,7.2,5.6,9.6,1927,2,43
1927-04-13,1927,6.5,1.6,10.3,1927,2,44
1927-04-14,1927,11.2,0.9,16.3,1927,2,45
1927-04-15,1927,9.9,8.4,13.5,1927,2,46
1927-04-16,1927,7.4,5.3,9.8,1927,2,47
1927-04-17,1927,6.2,4.2,8.6,1927,2,48
1927-04-18,1927,8.2,0.0,13.1,1927,2,49
1927-04-19,1927,12.7,5.1,18.1,1927,2,50
1927-04-20,1927,14.1,6.1,21.5,1927,2,51
1927-04-21,1927,14.4,7.5,21.1,1927,2,52
1927-04-22,1927,15.5,6.9,23.9,1927,2,53
1927-04-23,1927,14.7,8.9,22.0,1927,2,54
1927-04-24,1927,9.2,7.3,12.8,1927,2,55
1927-04-25,1927,10.4,5.8,11.7,1927,2,56
1927-04-26,1927,10.7,9.3,15.4,1927,2,57
1927-04-27,1927,5.9,5.0,9.7,1927,2,58
1927-04-28,1927,9.0,5.6,12.9,1927,2,59
1927-04-29,1927,14.7,7.7,22.4,1927,2,60
1927-04-30,1927,13.9,10.8,18.9,1927,2,61
1927-05-01,1927,10.1,8.9,13.6,1927,2,62
1927-05-02,1927,14.0,8.8,19.0,1927,2,63
1927-05-03,1927,16.0,8.6,22.5,1927,2,64
1927-05-04,1927,17.0,10.0,23.6,1927,2,65
1927-05-05,1927,16.5,11.7,25.0,1927,2,66
1927-05-06,1927,17.0,11.7,22.8,1927,2,67
1927-05-07,1927,18.3,11.5,26.1,1927,2,68
1927-05-08,1927,18.3,15.8,23.6,1927,2,69
1927-05-09,1927,14.8,13.1,20.2,1927,2,70
1927-05-10,1927,14.8,13.3,20.4,1927,2,71
1927-05-11,1927,8.7,5.1,13.5,1927,2,72
1927-05-12,1927,10.5,2.8,17.3,1927,2,73
1927-05-13,1927,8.1,6.4,12.6,1927,2,74
1927-05-14,1927,8.8,2.5,14.4,1927,2,75
1927-05-15,1927,12.6,3.5,19.0,1927,2,76
1927-05-16,1927,16.8,8.3,23.7,1927,2,77
1927-05-17,1927,18.4,11.2,24.8,1927,2,78
1927-05-18,1927,17.0,12.8,21.4,1927,2,79
1927-05-19,1927,13.9,10.7,17.6,1927,2,80
1927-05-20,1927,14.8,11.0,20.5,1927,2,81
1927-05-21,1927,15.3,8.0,23.8,1927,2,82
1927-05-22,1927,11.1,9.7,15.7,1927,2,83
1927-05-23,1927,9.3,7.7,13.2,1927,2,84
1927-05-24,1927,13.2,5.4,17.8,1927,2,85
1927-05-25,1927,15.9,12.4,19.6,1927,2,86
1927-05-26,1927,12.2,9.9,17.0,1927,2,87
1927-05-27,1927,12.6,5.9,18.6,1927,2,88
1927-05-28,1927,10.3,8.5,14.2,1927,2,89
1927-05-29,1927,13.5,8.5,16.8,1927,2,90
1927-05-30,1927,19.2,13.0,25.0,1927,2,91
1927-05-31,1927,19.6,15.5,24.7,1927,2,92
1927-06-01,1927,21.0,15.7,26.5,1927,3,1
1927-06-02,1927,18.3,13.9,23.9,1927,3,2
1927-06-03,1927,17.5,15.3,20.9,1927,3,3
1927-06-04,1927,13.0,11.7,16.8,1927,3,4
1927-06-05,1927,12.8,9.6,16.6,1927,3,5
1927-06-06,1927,11.4,8.2,16.2,1927,3,6
1927-06-07,1927,14.4,10.1,19.1,1927,3,7
1927-06-08,1927,16.2,9.0,21.6,1927,3,8
1927-06-09,1927,16.5,10.0,22.4,1927,3,9
1927-06-10,1927,15.5,9.9,20.0,1927,3,10
1927-06-11,1927,15.9,14.0,18.7,1927,3,11
1927-06-12,1927,15.1,12.6,19.5,1927,3,12
1927-06-13,1927,17.9,13.3,23.0,1927,3,13
1927-06-14,1927,20.1,11.9,26.0,1927,3,14
1927-06-15,1927,20.5,16.3,25.5,1927,3,15
1927-06-16,1927,21.5,15.4,27.6,1927,3,16
1927-06-17,1927,21.7,18.2,28.1,1927,3,17
1927-06-18,1927,16.1,13.1,20.7,1927,3,18
1927-06-19,1927,15.8,10.4,21.8,1927,3,19
1927-06-20,1927,15.6,11.9,20.3,1927,3,20
1927-06-21,1927,18.9,9.3,26.6,1927,3,21
1927-06-22,1927,19.0,14.0,24.3,1927,3,22
1927-06-23,1927,17.0,13.0,21.9,1927,3,23
1927-06-24,1927,18.7,12.0,22.9,1927,3,24
1927-06-25,1927,14.7,13.3,18.8,1927,3,25
1927-06-26,1927,17.5,10.2,22.6,1927,3,26
1927-06-27,1927,10.6,8.9,17.4,1927,3,27
1927-06-28,1927,14.5,8.4,19.1,1927,3,28
1927-06-29,1927,17.7,9.3,25.0,1927,3,29
1927-06-30,1927,19.0,13.0,24.6,1927,3,30
1927-07-01,1927,13.2,11.1,18.4,1927,3,31
1927-07-02,1927,14.7,9.9,19.6,1927,3,32
1927-07-03,1927,16.6,14.4,19.8,1927,3,33
1927-07-04,1927,19.6,13.6,25.9,1927,3,34
1927-07-05,1927,23.6,13.8,31.5,1927,3,35
1927-07-06,1927,23.9,16.7,31.0,1927,3,36
1927-07-07,1927,19.5,16.9,23.4,1927,3,37
1927-07-08,1927,18.3,15.0,21.6,1927,3,38
1927-07-09,1927,16.8,13.9,20.4,1927,3,39
1927-07-10,1927,16.5,13.5,18.0,1927,3,40
1927-07-11,1927,20.0,16.0,25.8,1927,3,41
1927-07-12,1927,17.3,14.7,22.1,1927,3,42
1927-07-13,1927,19.7,15.1,24.0,1927,3,43
1927-07-14,1927,18.8,14.2,26.1,1927,3,44
1927-07-15,1927,19.0,14.8,24.6,1927,3,45
1927-07-16,1927,18.6,13.1,23.5,1927,3,46
1927-07-17,1927,17.2,14.5,21.8,1927,3,47
1927-07-18,1927,17.7,13.2,23.4,1927,3,48
1927-07-19,1927,18.4,12.4,24.6,1927,3,49
1927-07-20,1927,18.8,13.3,25.0,1927,3,50
1927-07-21,1927,21.3,16.8,25.9,1927,3,51
1927-07-22,1927,20.2,16.3,27.9,1927,3,52
1927-07-23,1927,16.5,14.2,21.5,1927,3,53
1927-07-24,1927,16.4,13.3,20.5,1927,3,54
1927-07-25,1927,17.7,10.7,23.9,1927,3,55
1927-07-26,1927,21.6,12.6,28.9,1927,3,56
1927-07-27,1927,22.3,16.3,29.6,1927,3,57
1927-07-28,1927,19.0,17.0,22.3,1927,3,58
1927-07-29,1927,17.9,14.9,21.2,1927,3,59
1927-07-30,1927,20.9,14.1,25.4,1927,3,60
1927-07-31,1927,22.4,16.6,28.3,1927,3,61
1927-08-01,1927,25.1,17.7,32.3,1927,3,62
1927-08-02,1927,18.0,16.3,25.4,1927,3,63
1927-08-03,1927,18.0,15.5,21.2,1927,3,64
1927-08-04,1927,18.6,15.4,24.2,1927,3,65
1927-08-05,1927,21.2,16.3,27.4,1927,3,66
1927-08-06,1927,20.8,17.0,27.9,1927,3,67
1927-08-07,1927,21.0,16.7,26.4,1927,3,68
1927-08-08,1927,19.5,16.3,25.8,1927,3,69
1927-08-09,1927,18.8,14.7,23.1,1927,3,70
1927-08-10,1927,20.2,14.4,26.6,1927,3,71
1927-08-11,1927,17.1,15.9,22.2,1927,3,72
1927-08-12,1927,17.5,14.1,21.3,1927,3,73
1927-08-13,1927,17.6,13.9,22.4,1927,3,74
1927-08-14,1927,18.6,13.0,22.2,1927,3,75
1927-08-15,1927,16.8,15.4,20.4,1927,3,76
1927-08-16,1927,14.1,11.7,17.2,1927,3,77
1927-08-17,1927,16.6,12.6,20.9,1927,3,78
1927-08-18,1927,16.5,14.2,22.8,1927,3,79
1927-08-19,1927,13.9,12.2,19.5,1927,3,80
1927-08-20,1927,16.0,12.9,18.9,1927,3,81
1927-08-21,1927,18.5,13.2,23.8,1927,3,82
1927-08-22,1927,17.2,14.2,20.4,1927,3,83
1927-08-23,1927,14.9,14.1,18.1,1927,3,84
1927-08-24,1927,13.8,13.1,15.8,1927,3,85
1927-08-25,1927,12.0,11.1,17.4,1927,3,86
1927-08-26,1927,11.5,10.3,12.3,1927,3,87
1927-08-27,1927,12.6,8.7,17.6,1927,3,88
1927-08-28,1927,15.4,9.2,21.7,1927,3,89
1927-08-29,1927,17.7,11.0,25.0,1927,3,90
1927-08-30,1927,18.0,11.8,24.7,1927,3,91
1927-08-31,1927,18.7,12.6,24.2,1927,3,92
1927-09-01,1927,19.2,13.2,24.5,1927,4,1
1927-09-02,1927,19.1,15.9,23.8,1927,4,2
1927-09-03,1927,18.2,12.7,22.5,1927,4,3
1927-09-04,1927,17.6,15.9,22.1,1927,4,4
1927-09-05,1927,17.3,14.2,20.8,1927,4,5
1927-09-06,1927,18.5,13.2,23.5,1927,4,6
1927-09-07,1927,15.9,14.1,19.5,1927,4,7
1927-09-08,1927,14.1,12.2,17.0,1927,4,8
1927-09-09,1927,15.9,11.1,19.3,1927,4,9
1927-09-10,1927,17.8,14.8,21.8,1927,4,10
1927-09-11,1927,14.2,13.2,17.8,1927,4,11
1927-09-12,1927,11.8,10.4,14.4,1927,4,12
1927-09-13,1927,11.6,10.3,15.2,1927,4,13
1927-09-14,1927,12.9,9.0,17.8,1927,4,14
1927-09-15,1927,16.3,9.4,22.0,1927,4,15
1927-09-16,1927,13.9,12.5,17.2,1927,4,16
1927-09-17,1927,13.4,11.5,15.4,1927,4,17
1927-09-18,1927,13.7,12.2,16.1,1927,4,18
1927-09-19,1927,18.9,12.5,20.5,1927,4,19
1927-09-20,1927,19.5,17.1,22.1,1927,4,20
1927-09-21,1927,18.7,13.1,26.2,1927,4,21
1927-09-22,1927,17.9,14.8,24.2,1927,4,22
1927-09-23,1927,14.6,12.4,17.4,1927,4,23
1927-09-24,1927,15.0,12.3,19.9,1927,4,24
1927-09-25,1927,11.6,11.0,13.5,1927,4,25
1927-09-26,1927,12.2,7.2,17.4,1927,4,26
1927-09-27,1927,11.1,8.7,14.9,1927,4,27
1927-09-28,1927,10.5,7.4,14.9,1927,4,28
1927-09-29,1927,11.5,8.5,15.7,1927,4,29
1927-09-30,1927,10.0,9.2,12.6,1927,4,30
1927-10-01,1927,9.1,4.8,14.8,1927,4,31
1927-10-02,1927,12.3,6.7,18.2,1927,4,32
1927-10-03,1927,12.0,11.0,17.8,1927,4,33
1927-10-04,1927,8.4,4.7,13.2,1927,4,34
1927-10-05,1927,6.9,4.9,11.4,1927,4,35
1927-10-06,1927,5.8,1.4,11.3,1927,4,36
1927-10-07,1927,7.8,2.5,12.2,1927,4,37
1927-10-08,1927,10.1,7.8,14.0,1927,4,38
1927-10-09,1927,8.2,4.3,12.6,1927,4,39
1927-10-10,1927,8.1,5.3,11.6,1927,4,40
1927-10-11,1927,9.0,4.2,14.0,1927,4,41
1927-10-12,1927,8.5,8.0,9.8,1927,4,42
1927-10-13,1927,9.4,8.0,10.6,1927,4,43
1927-10-14,1927,9.4,7.8,14.0,1927,4,44
1927-10-15,1927,9.3,7.0,10.8,1927,4,45
1927-10-16,1927,8.3,6.6,10.3,1927,4,46
1927-10-17,1927,10.2,8.5,13.4,1927,4,47
1927-10-18,1927,11.2,8.6,14.1,1927,4,48
1927-10-19,1927,10.1,9.2,11.8,1927,4,49
1927-10-20,1927,9.7,7.8,14.1,1927,4,50
1927-10-21,1927,9.4,7.8,14.2,1927,4,51
1927-10-22,1927,9.6,6.4,10.4,1927,4,52
1927-10-23,1927,10.3,7.1,11.7,1927,4,53
1927-10-24,1927,8.6,6.5,12.2,1927,4,54
1927-10-25,1927,9.2,2.5,15.0,1927,4,55
1927-10-26,1927,10.7,6.7,16.6,1927,4,56
1927-10-27,1927,10.7,4.9,18.3,1927,4,57
1927-10-28,1927,10.6,5.2,17.5,1927,4,58
1927-10-29,1927,11.7,6.9,18.0,1927,4,59
1927-10-30,1927,10.5,5.5,17.1,1927,4,60
1927-10-31,1927,12.0,6.4,17.4,1927,4,61
1927-11-01,1927,12.5,11.5,15.3,1927,4,62
1927-11-02,1927,11.4,6.5,15.2,1927,4,63
1927-11-03,1927,12.5,7.8,18.4,1927,4,64
1927-11-04,1927,11.9,7.5,18.4,1927,4,65
1927-11-05,1927,9.1,7.4,12.6,1927,4,66
1927-11-06,1927,8.8,6.5,11.4,1927,4,67
1927-11-07,1927,9.9,6.5,15.6,1927,4,68
1927-11-08,1927,7.6,6.0,9.2,1927,4,69
1927-11-09,1927,11.1,7.4,12.2,1927,4,70
1927-11-10,1927,4.1,2.4,11.6,1927,4,71
1927-11-11,1927,2.2,1.3,4.0,1927,4,72
1927-11-12,1927,1.7,0.3,3.8,1927,4,73
1927-11-13,1927,0.9,-0.5,3.4,1927,4,74
1927-11-14,1927,0.1,-1.1,2.5,1927,4,75
1927-11-15,1927,-1.1,-4.9,1.5,1927,4,76
1927-11-16,1927,1.3,-1.4,2.3,1927,4,77
1927-11-17,1927,3.9,1.3,9.2,1927,4,78
1927-11-18,1927,2.2,-0.6,4.8,1927,4,79
1927-11-19,1927,2.3,1.0,6.6,1927,4,80
1927-11-20,1927,2.1,1.0,3.0,1927,4,81
1927-11-21,1927,5.4,2.4,10.4,1927,4,82
1927-11-22,1927,3.8,2.5,5.2,1927,4,83
1927-11-23,1927,2.8,1.6,4.4,1927,4,84
1927-11-24,1927,3.4,2.0,4.5,1927,4,85
1927-11-25,1927,4.4,0.1,10.4,1927,4,86
1927-11-26,1927,3.5,3.0,4.9,1927,4,87
1927-11-27,1927,4.5,2.7,6.4,1927,4,88
1927-11-28,1927,2.0,1.6,3.8,1927,4,89
1927-11-29,1927,2.2,1.4,2.8,1927,4,90
1927-11-30,1927,2.2,1.4,2.7,1927,4,91
1927-12-01,1927,1.4,1.0,2.5,1928,1,1
1927-12-02,1927,2.6,0.9,3.7,1928,1,2
1927-12-03,1927,3.0,1.5,5.4,1928,1,3
1927-12-04,1927,3.3,1.5,5.6,1928,1,4
1927-12-05,1927,3.0,1.5,6.2,1928,1,5
1927-12-06,1927,1.6,0.6,2.3,1928,1,6
1927-12-07,1927,1.2,-0.2,2.0,1928,1,7
1927-12-08,1927,1.8,0.4,2.7,1928,1,8
1927-12-09,1927,4.0,1.9,4.9,1928,1,9
1927-12-10,1927,4.4,3.0,5.2,1928,1,10
1927-12-11,1927,4.0,2.3,6.0,1928,1,11
1927-12-12,1927,1.6,0.4,4.0,1928,1,12
1927-12-13,1927,-0.3,-1.2,0.8,1928,1,13
1927-12-14,1927,0.2,-0.6,0.7,1928,1,14
1927-12-15,1927,4.4,0.5,6.5,1928,1,15
1927-12-16,1927,-5.8,-7.2,5.4,1928,1,16
1927-12-17,1927,-10.5,-11.7,-7.2,1928,1,17
1927-12-18,1927,-13.5,-16.2,-9.8,1928,1,18
1927-12-19,1927,-10.2,-15.6,-6.8,1928,1,19
1927-12-20,1927,-6.6,-9.4,-5.9,1928,1,20
1927-12-21,1927,0.0,-5.9,1.5,1928,1,21
1927-12-22,1927,7.1,0.7,10.8,1928,1,22
1927-12-23,1927,11.0,9.3,14.0,1928,1,23
1927-12-24,1927,8.5,6.9,10.0,1928,1,24
1927-12-25,1927,6.4,4.2,10.3,1928,1,25
1927-12-26,1927,4.4,2.5,6.0,1928,1,26
1927-12-27,1927,4.0,3.2,5.5,1928,1,27
1927-12-28,1927,0.8,-0.4,4.4,1928,1,28
1927-12-29,1927,-1.6,-2.5,-0.4,1928,1,29
1927-12-30,1927,-2.2,-5.7,-1.8,1928,1,30
1927-12-31,1927,0.1,-3.0,1.0,1928,1,31
1928-01-01,1928,-0.8,-1.7,0.9,1928,1,32
1928-01-02,1928,-3.6,-5.5,-0.3,1928,1,33
1928-01-03,1928,-0.6,-6.0,0.9,1928,1,34
1928-01-04,1928,2.8,-0.3,3.8,1928,1,35
1928-01-05,1928,3.8,2.3,5.3,1928,1,36
1928-01-06,1928,6.3,0.2,9.2,1928,1,37
1928-01-07,1928,5.2,3.8,9.4,1928,1,38
1928-01-08,1928,7.5,1.7,9.6,1928,1,39
1928-01-09,1928,7.2,6.2,8.4,1928,1,40
1928-01-10,1928,7.9,6.4,10.8,1928,1,41
1928-01-11,1928,7.8,4.8,10.0,1928,1,42
1928-01-12,1928,6.5,5.9,7.8,1928,1,43
1928-01-13,1928,4.7,2.1,7.0,1928,1,44
1928-01-14,1928,4.8,2.6,8.8,1928,1,45
1928-01-15,1928,5.5,2.0,7.9,1928,1,46
1928-01-16,1928,4.7,3.8,7.0,1928,1,47
1928-01-17,1928,5.2,3.6,7.1,1928,1,48
1928-01-18,1928,3.1,2.1,6.1,1928,1,49
1928-01-19,1928,4.4,1.2,6.7,1928,1,50
1928-01-20,1928,2.0,1.5,4.9,1928,1,51
1928-01-21,1928,1.4,-0.5,4.4,1928,1,52
1928-01-22,1928,1.7,-1.0,3.6,1928,1,53
1928-01-23,1928,3.1,1.2,6.4,1928,1,54
1928-01-24,1928,2.1,-2.0,4.0,1928,1,55
1928-01-25,1928,4.2,2.2,7.8,1928,1,56
1928-01-26,1928,2.2,-1.5,6.4,1928,1,57
1928-01-27,1928,3.1,0.0,5.4,1928,1,58
1928-01-28,1928,2.1,0.8,5.2,1928,1,59
1928-01-29,1928,1.3,-2.1,4.8,1928,1,60
1928-01-30,1928,1.3,-1.0,6.2,1928,1,61
1928-01-31,1928,2.8,0.8,6.0,1928,1,62
1928-02-01,1928,3.1,-0.6,4.5,1928,1,63
1928-02-02,1928,2.4,0.7,7.6,1928,1,64
1928-02-03,1928,1.2,-2.2,3.5,1928,1,65
1928-02-04,1928,0.7,-0.5,4.1,1928,1,66
1928-02-05,1928,0.7,-3.4,3.4,1928,1,67
1928-02-06,1928,3.3,1.0,5.2,1928,1,68
1928-02-07,1928,1.1,-2.3,5.8,1928,1,69
1928-02-08,1928,2.7,-1.0,7.8,1928,1,70
1928-02-09,1928,3.1,-1.0,10.3,1928,1,71
1928-02-10,1928,7.8,1.5,10.4,1928,1,72
1928-02-11,1928,5.7,2.1,10.5,1928,1,73
1928-02-12,1928,3.7,2.6,5.8,1928,1,74
1928-02-13,1928,8.4,2.2,11.4,1928,1,75
1928-02-14,1928,11.0,8.9,13.2,1928,1,76
1928-02-15,1928,12.0,11.2,13.1,1928,1,77
1928-02-16,1928,8.3,7.1,11.6,1928,1,78
1928-02-17,1928,7.1,6.3,10.6,1928,1,79
1928-02-18,1928,3.6,2.3,7.6,1928,1,80
1928-02-19,1928,3.0,-0.9,8.6,1928,1,81
1928-02-20,1928,3.5,-1.0,9.2,1928,1,82
1928-02-21,1928,3.7,0.3,8.5,1928,1,83
1928-02-22,1928,2.3,-0.9,7.7,1928,1,84
1928-02-23,1928,2.1,-2.2,8.9,1928,1,85
1928-02-24,1928,3.8,-0.6,9.1,1928,1,86
1928-02-25,1928,2.1,-0.3,7.8,1928,1,87
1928-02-26,1928,2.6,-1.5,9.8,1928,1,88
1928-02-27,1928,2.6,-2.5,9.2,1928,1,89
1928-02-28,1928,3.6,-1.7,10.1,1928,1,90
1928-02-29,1928,4.4,0.4,8.9,1928,1,91
1928-03-01,1928,5.5,2.1,10.5,1928,2,1
1928-03-02,1928,3.8,-0.5,10.4,1928,2,2
1928-03-03,1928,4.8,1.0,12.1,1928,2,3
1928-03-04,1928,4.6,-0.5,11.6,1928,2,4
1928-03-05,1928,6.8,0.9,14.0,1928,2,5
1928-03-06,1928,6.9,2.0,13.9,1928,2,6
1928-03-07,1928,7.8,3.7,11.6,1928,2,7
1928-03-08,1928,5.4,4.2,8.6,1928,2,8
1928-03-09,1928,4.6,1.6,7.3,1928,2,9
1928-03-10,1928,0.3,-0.1,4.8,1928,2,10
1928-03-11,1928,-0.4,-1.0,0.5,1928,2,11
1928-03-12,1928,0.7,-1.3,3.8,1928,2,12
1928-03-13,1928,0.7,-3.6,5.2,1928,2,13
1928-03-14,1928,2.6,0.7,4.8,1928,2,14
1928-03-15,1928,2.8,1.4,4.9,1928,2,15
1928-03-16,1928,2.4,-0.1,6.8,1928,2,16
1928-03-17,1928,2.7,-1.9,7.2,1928,2,17
1928-03-18,1928,5.5,-0.4,12.1,1928,2,18
1928-03-19,1928,7.6,0.6,13.6,1928,2,19
1928-03-20,1928,6.4,2.6,11.4,1928,2,20
1928-03-21,1928,2.8,1.7,6.5,1928,2,21
1928-03-22,1928,9.0,2.0,15.5,1928,2,22
1928-03-23,1928,10.9,5.5,16.8,1928,2,23
1928-03-24,1928,8.9,7.5,12.6,1928,2,24
1928-03-25,1928,8.4,5.1,12.0,1928,2,25
1928-03-26,1928,10.1,7.0,12.4,1928,2,26
1928-03-27,1928,10.1,7.5,13.1,1928,2,27
1928-03-28,1928,8.6,7.0,10.5,1928,2,28
1928-03-29,1928,6.8,4.6,10.2,1928,2,29
1928-03-30,1928,13.7,5.4,20.4,1928,2,30
1928-03-31,1928,6.6,5.2,14.6,1928,2,31
1928-04-01,1928,6.9,4.3,9.0,1928,2,32
1928-04-02,1928,5.4,5.2,7.4,1928,2,33
1928-04-03,1928,7.0,4.6,8.8,1928,2,34
1928-04-04,1928,12.9,4.0,15.9,1928,2,35
1928-04-05,1928,10.8,7.0,15.9,1928,2,36
1928-04-06,1928,8.9,7.6,13.5,1928,2,37
1928-04-07,1928,9.9,2.5,15.7,1928,2,38
1928-04-08,1928,10.6,7.2,14.2,1928,2,39
1928-04-09,1928,13.2,5.4,19.9,1928,2,40
1928-04-10,1928,15.8,8.8,22.2,1928,2,41
1928-04-11,1928,10.8,8.2,16.2,1928,2,42
1928-04-12,1928,9.2,6.8,14.0,1928,2,43
1928-04-13,1928,10.0,7.8,15.0,1928,2,44
1928-04-14,1928,10.9,4.5,17.0,1928,2,45
1928-04-15,1928,13.6,6.8,19.0,1928,2,46
1928-04-16,1928,9.1,6.0,14.6,1928,2,47
1928-04-17,1928,4.4,2.8,8.4,1928,2,48
1928-04-18,1928,5.4,0.8,9.9,1928,2,49
1928-04-19,1928,5.1,0.9,8.8,1928,2,50
1928-04-20,1928,6.2,0.3,11.1,1928,2,51
1928-04-21,1928,6.6,1.9,10.0,1928,2,52
1928-04-22,1928,5.3,2.3,10.2,1928,2,53
1928-04-23,1928,5.7,3.3,10.1,1928,2,54
1928-04-24,1928,8.4,0.0,14.9,1928,2,55
1928-04-25,1928,13.0,3.2,19.9,1928,2,56
1928-04-26,1928,15.5,6.2,21.9,1928,2,57
1928-04-27,1928,14.0,10.4,20.2,1928,2,58
1928-04-28,1928,13.5,8.6,17.8,1928,2,59
1928-04-29,1928,12.6,9.4,18.8,1928,2,60
1928-04-30,1928,13.6,7.6,20.0,1928,2,61
1928-05-01,1928,13.7,8.2,17.9,1928,2,62
1928-05-02,1928,16.0,9.6,21.8,1928,2,63
1928-05-03,1928,16.2,10.0,23.2,1928,2,64
1928-05-04,1928,13.6,12.8,16.4,1928,2,65
1928-05-05,1928,12.1,9.2,15.4,1928,2,66
1928-05-06,1928,12.9,10.2,15.3,1928,2,67
1928-05-07,1928,14.2,11.0,20.0,1928,2,68
1928-05-08,1928,11.6,10.1,16.5,1928,2,69
1928-05-09,1928,6.5,3.3,10.4,1928,2,70
1928-05-10,1928,5.5,3.8,10.6,1928,2,71
1928-05-11,1928,7.1,0.5,11.3,1928,2,72
